,avgoktas,coolingdegreedays,coolingdegreedaysnormal,date.ampm,date.day,date.epoch,date.hour,date.iso8601,date.min,date.month,date.monthname,date.monthname_short,date.pretty,date.rfc822,date.sec,date.tz_long,date.tz_offset_hours,date.tz_offset_text,date.tz_short,date.weekday,date.weekday_short,date.yday,date.year,dewpoint,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,icon,max_dewpoint,max_humidity,max_pressure,max_temperature,max_temperature_normal,max_temperature_record,max_temperature_record_year,max_visibility,max_wind_speed,min_dewpoint,min_humidity,min_pressure,min_temperature,min_temperature_normal,min_temperature_record,min_temperature_record_year,min_visibility,min_wind_speed,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodateprecipitation,monthtodateprecipitationnormal,monthtodatesnowfall,precip,precipnormal,preciprecord,preciprecordyear,precipsource,pressure,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1janprecipitation,since1janprecipitationnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfall,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepth,snowfall,temperature,temperature_normal,thunder,tornado,visibility,wind_dir,wind_dir_degrees,wind_speed
50,6.0,0,,PM,20,982641600,12,2001-02-20T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 20, 2001","Tue, 20 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,50,2001,45,1,5,0,10,,,rain,46,87,30.12,62,56,66,2004,3.0,4,45,52,29.95,48,43,33,2005,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.05,1,,,,,,,,,,,,0,,0.0,55,,0,0,2.0,,,2
51,4.0,0,,PM,21,982728000,12,2001-02-21T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 21, 2001","Wed, 21 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,51,2001,46,1,3,0,12,,,hazy,52,93,30.09,64,56,69,2003,3.0,9,39,56,29.89,42,44,33,2005,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.99,0,,,,,,,,,,,,0,,0.0,53,,0,0,2.0,,,3
52,8.0,0,,PM,22,982814400,12,2001-02-22T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 22, 2001","Thu, 22 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,52,2001,49,0,4,0,10,,,cloudy,52,88,29.92,59,56,69,2003,2.0,7,46,72,29.68,50,44,28,2005,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.79,0,,,,,,,,,,,,0,,0.0,54,,0,0,1.0,,,3
53,6.0,0,,PM,23,982900800,12,2001-02-23T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 23, 2001","Fri, 23 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,53,2001,48,0,10,0,6,,,partlysunny,52,88,30.09,69,56,69,2001,5.0,9,45,40,29.83,50,45,35,1999,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.93,0,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,3
54,8.0,0,,PM,24,982987200,12,2001-02-24T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 24, 2001","Sat, 24 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,54,2001,40,0,8,0,6,,,rain,48,77,30.27,62,57,71,2003,6.0,7,36,37,30.09,53,45,33,2005,3.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.16,1,,,,,,,,,,,,0,,0.0,58,,0,0,4.0,,,3
55,8.0,0,,PM,25,983073600,12,2001-02-25T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 25, 2001","Sun, 25 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,55,2001,43,0,0,0,16,,,rain,45,93,30.15,51,57,71,2007,6.0,11,37,58,30.04,46,46,41,1997,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.1,1,,,,,,,,,,,,0,,0.0,48,,0,0,3.0,,,5
56,8.0,0,,PM,26,983160000,12,2001-02-26T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 26, 2001","Mon, 26 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,56,2001,42,0,0,0,19,,,rain,43,93,30.24,48,57,69,2007,3.0,13,41,76,30.04,44,46,41,2012,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.1,1,,,,,,,,,,,,0,,0.0,46,,0,0,2.0,,,4
57,8.0,0,,PM,27,983246400,12,2001-02-27T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 27, 2001","Tue, 27 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,57,2001,39,0,2,0,13,,,rain,46,93,30.36,60,57,69,2013,6.0,9,32,36,30.21,44,46,35,2008,2.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.28,1,,,,,,,,,,,,0,,0.0,52,,0,0,3.0,,,4
58,5.0,0,,PM,28,983332800,12,2001-02-28T12:00:00+0800,00,2,February,Feb,"12:00 PM CST on February 28, 2001","Wed, 28 Feb 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,58,2001,39,0,2,0,14,,,partlysunny,43,87,30.39,64,57,71,2018,4.0,7,34,32,30.24,39,46,39,2001,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.32,0,,,,,,,,,,,,0,,0.0,52,,0,0,2.0,,,3
59,6.0,0,,PM,1,983419200,12,2001-03-01T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 01, 2001","Thu, 01 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,59,2001,41,0,6,0,9,,,partlysunny,45,82,30.33,64,58,75,2018,6.0,7,37,37,30.04,48,45,39,2006,2.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,56,,0,0,3.0,,,4
60,6.0,0,,PM,2,983505600,12,2001-03-02T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 02, 2001","Fri, 02 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,60,2001,44,0,8,0,7,,,partlysunny,46,82,30.24,66,58,73,2018,6.0,13,37,37,30.09,50,45,37,2006,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.15,0,,,,,,,,,,,,0,,0.0,58,,0,0,4.0,,,4
61,6.0,0,,PM,3,983592000,12,2001-03-03T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 03, 2001","Sat, 03 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,61,2001,41,0,6,0,9,,,rain,46,82,30.48,62,58,75,2016,6.0,9,27,27,30.27,50,45,39,2009,2.0,2,,,,,,,,0.0,0.02,0.0,2018,,30.38,1,,,,,,,,,,,,0,,0.0,56,,0,0,4.0,,,4
62,6.0,0,,PM,4,983678400,12,2001-03-04T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 04, 2001","Sun, 04 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,62,2001,43,0,3,0,12,,,partlysunny,46,87,30.39,62,59,73,1999,6.0,7,39,52,29.92,44,45,37,2004,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.16,0,,,,,,,,,,,,0,,0.0,53,,0,0,3.0,,,2
63,7.0,0,,PM,5,983764800,12,2001-03-05T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 05, 2001","Mon, 05 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,63,2001,43,0,10,0,6,,,rain,48,82,30.09,68,60,77,1999,4.0,4,28,24,29.92,51,45,37,2005,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.01,1,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,3
64,7.0,0,,PM,6,983851200,12,2001-03-06T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 06, 2001","Tue, 06 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,64,2001,46,0,10,0,5,,,rain,50,82,30.09,69,60,77,2013,6.0,7,43,38,29.95,51,46,32,2003,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.01,1,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,2
65,6.0,0,,PM,7,983937600,12,2001-03-07T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 07, 2001","Wed, 07 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,65,2001,39,0,6,0,9,,,partlysunny,48,82,30.36,66,60,80,2013,5.0,22,34,35,30.06,46,46,41,2002,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.14,0,,,,,,,,,,,,0,,0.0,56,,0,0,3.0,,,6
66,8.0,0,,PM,8,984024000,12,2001-03-08T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 08, 2001","Thu, 08 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,66,2001,40,0,0,0,14,,,rain,43,76,30.48,53,60,80,2013,6.0,13,37,58,30.3,48,46,33,2003,2.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.38,1,,,,,,,,,,,,0,,0.0,50,,0,0,5.0,,,5
67,4.0,0,,PM,9,984110400,12,2001-03-09T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 09, 2001","Fri, 09 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,67,2001,43,0,4,0,11,,,partlycloudy,46,87,30.33,60,60,80,2013,6.0,9,39,45,30.12,46,46,41,1998,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.22,0,,,,,,,,,,,,0,,0.0,54,,0,0,4.0,,,3
68,4.0,0,,PM,10,984196800,12,2001-03-10T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 10, 2001","Sat, 10 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,68,2001,45,0,1,0,14,,,partlycloudy,48,93,30.27,60,60,78,2013,3.0,7,39,59,30.09,42,47,33,2012,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.19,0,,,,,,,,,,,,0,,0.0,51,,0,0,2.0,,,2
69,6.0,0,,PM,11,984283200,12,2001-03-11T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 11, 2001","Sun, 11 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,69,2001,47,0,10,0,5,,,partlysunny,50,82,30.36,69,60,73,1997,5.0,9,41,35,30.24,51,47,39,2012,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.29,0,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,4
70,3.0,0,,PM,12,984369600,12,2001-03-12T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 12, 2001","Mon, 12 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,70,2001,45,0,8,0,8,,,partlycloudy,50,93,30.33,71,60,73,2013,5.0,7,41,33,30.04,44,47,37,1998,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.18,0,,,,,,,,,,,,0,,0.0,58,,0,0,2.0,,,3
71,1.0,0,,PM,13,984456000,12,2001-03-13T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 13, 2001","Tue, 13 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,71,2001,47,0,10,0,4,,,mostlysunny,52,87,30.06,75,61,75,2001,5.0,4,43,36,29.74,46,47,37,2006,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.9,0,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,2
72,6.0,2,,PM,14,984542400,12,2001-03-14T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 14, 2001","Wed, 14 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,72,2001,49,0,17,0,0,,,partlysunny,55,77,30.01,77,61,80,2018,4.0,13,43,34,29.86,57,48,37,2009,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.92,0,,,,,,,,,,,,0,,0.0,67,,0,0,2.0,,,4
73,7.0,0,,PM,15,984628800,12,2001-03-15T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 15, 2001","Thu, 15 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,73,2001,46,0,14,0,1,,,mostlycloudy,52,77,29.98,73,61,78,2018,5.0,16,41,35,29.71,55,48,37,2006,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.85,0,,,,,,,,,,,,0,,0.0,64,,0,0,3.0,,,6
74,8.0,0,,PM,16,984715200,12,2001-03-16T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 16, 2001","Fri, 16 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,74,2001,44,0,8,0,8,,,cloudy,48,77,30.04,60,61,75,2004,5.0,16,37,45,29.86,55,48,37,2006,3.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.92,0,,,,,,,,,,,,0,,0.0,58,,0,0,4.0,,,8
75,8.0,0,,PM,17,984801600,12,2001-03-17T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 17, 2001","Sat, 17 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,75,2001,46,0,6,0,8,,,rain,48,88,30.21,62,61,78,2015,5.0,7,39,42,30.04,51,48,39,2011,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.11,1,,,,,,,,,,,,0,,0.0,56,,0,0,3.0,,,4
76,7.0,0,,PM,18,984888000,12,2001-03-18T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 18, 2001","Sun, 18 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,76,2001,44,0,8,0,6,,,mostlycloudy,46,82,30.18,66,61,80,2014,6.0,9,41,40,30.01,51,48,44,2005,2.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.11,0,,,,,,,,,,,,0,,0.0,58,,0,0,4.0,,,5
77,6.0,0,,PM,19,984974400,12,2001-03-19T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 19, 2001","Mon, 19 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,77,2001,46,0,8,0,7,,,partlysunny,50,82,30.21,68,60,80,2009,5.0,9,43,43,30.04,48,48,44,1998,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,30.09,0,,,,,,,,,,,,0,,0.0,58,,0,0,3.0,,,3
78,5.0,0,,PM,20,985060800,12,2001-03-20T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 20, 2001","Tue, 20 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,78,2001,48,0,14,0,2,,,rain,50,88,30.21,77,60,80,2009,6.0,11,46,34,29.89,50,48,37,2007,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.06,1,,,,,,,,,,,,0,,0.0,64,,0,0,4.0,,,5
79,2.0,0,,PM,21,985147200,12,2001-03-21T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 21, 2001","Wed, 21 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,79,2001,49,0,12,0,4,,,mostlysunny,54,88,29.92,75,61,80,2009,5.0,7,45,38,29.68,48,48,37,1998,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.79,0,,,,,,,,,,,,0,,0.0,62,,0,0,3.0,,,3
80,5.0,0,,PM,22,985233600,12,2001-03-22T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 22, 2001","Thu, 22 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,80,2001,50,0,15,0,0,,,rain,55,88,29.8,80,61,82,2009,6.0,9,43,26,29.62,50,48,39,2011,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.74,1,,,,,,,,,,,,0,,0.0,65,,0,0,4.0,,,4
81,7.0,2,,PM,23,985320000,12,2001-03-23T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 23, 2001","Fri, 23 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,81,2001,54,0,16,0,0,,,mostlycloudy,55,77,29.86,73,61,75,2013,6.0,7,50,50,29.68,60,48,39,2011,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.78,0,,,,,,,,,,,,0,,0.0,66,,0,0,4.0,,,5
82,8.0,0,,PM,24,985406400,12,2001-03-24T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 24, 2001","Sat, 24 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,82,2001,50,0,10,0,4,,,rain,52,88,30.15,66,63,78,2009,6.0,25,45,49,29.86,53,48,41,2002,4.0,2,,,,,,,,0.0,0.03,0.0,2018,,29.99,1,,,,,,,,,,,,0,,0.0,60,,0,0,6.0,,,12
83,6.0,0,,PM,25,985492800,12,2001-03-25T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 25, 2001","Sun, 25 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,83,2001,47,0,12,0,2,,,partlysunny,50,88,30.15,75,64,78,2009,6.0,7,39,29,29.92,50,49,41,1999,5.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.04,0,,,,,,,,,,,,0,,0.0,62,,0,0,6.0,,,5
84,4.0,0,,PM,26,985579200,12,2001-03-26T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 26, 2001","Mon, 26 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,84,2001,49,0,12,0,3,,,partlycloudy,52,88,29.98,71,65,80,2003,6.0,16,46,43,29.77,53,50,42,2017,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.88,0,,,,,,,,,,,,0,,0.0,62,,0,0,4.0,,,3
85,3.0,0,,PM,27,985665600,12,2001-03-27T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 27, 2001","Tue, 27 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,85,2001,50,0,8,0,8,,,partlycloudy,54,93,29.95,69,66,78,2003,4.0,7,43,49,29.77,46,50,39,2011,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.87,0,,,,,,,,,,,,0,,0.0,58,,0,0,2.0,,,1
86,7.0,0,,PM,28,985752000,12,2001-03-28T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 28, 2001","Wed, 28 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,86,2001,51,0,12,0,3,,,rain,52,88,30.12,69,67,82,2013,6.0,11,48,49,29.89,53,51,39,2011,3.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.02,1,,,,,,,,,,,,0,,0.0,62,,0,0,5.0,,,4
87,2.0,0,,PM,29,985838400,12,2001-03-29T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 29, 2001","Thu, 29 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,87,2001,50,0,10,0,4,,,mostlysunny,55,94,30.09,73,68,82,2003,6.0,7,45,41,29.77,48,52,42,1999,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.95,0,,,,,,,,,,,,0,,0.0,60,,0,0,4.0,,,3
88,8.0,0,,PM,30,985924800,12,2001-03-30T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 30, 2001","Fri, 30 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,88,2001,53,0,14,0,1,,,rain,55,82,30.04,69,68,86,2007,2.0,7,52,53,29.89,59,53,46,2016,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,29.96,1,,,,,,,,,,,,0,,0.0,64,,0,0,2.0,,,3
89,8.0,0,,PM,31,986011200,12,2001-03-31T12:00:00+0800,00,3,March,Mar,"12:00 PM CST on March 31, 2001","Sat, 31 Mar 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,89,2001,54,0,12,0,4,,,cloudy,55,88,30.18,66,69,87,2007,5.0,7,52,64,30.04,57,53,50,2002,1.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.11,0,,,,,,,,,,,,0,,0.0,62,,0,0,3.0,,,3
90,8.0,0,,PM,1,986097600,12,2001-04-01T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 01, 2001","Sun, 01 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,90,2001,56,1,10,0,4,,,rain,57,94,30.15,64,69,86,2015,4.0,7,55,73,29.95,57,53,48,2012,0.0,0,,,,,,,,0.0,0.02,0.0,2018,,30.03,1,,,,,,,,,,,,0,,0.0,60,,0,0,2.0,,,3
91,4.0,0,,PM,2,986184000,12,2001-04-02T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 02, 2001","Mon, 02 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,91,2001,55,1,15,0,0,,,rain,57,94,30.01,75,69,86,2015,6.0,7,54,47,29.83,55,54,50,1999,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.92,1,,,,,,,,,,,,0,,0.0,65,,0,0,3.0,,,3
92,6.0,1,,PM,3,986270400,12,2001-04-03T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 03, 2001","Tue, 03 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,92,2001,57,0,16,0,0,,,rain,61,94,30.04,77,69,87,2015,4.0,9,54,50,29.89,55,54,50,2007,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,29.94,1,,,,,,,,,,,,0,,0.0,66,,0,0,2.0,,,2
93,7.0,2,,PM,4,986356800,12,2001-04-04T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 04, 2001","Wed, 04 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,93,2001,59,0,18,0,0,,,mostlycloudy,61,94,30.06,75,69,89,2018,4.0,4,57,57,29.95,60,54,48,2007,1.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.02,0,,,,,,,,,,,,0,,0.0,68,,0,0,2.0,,,3
94,8.0,0,,PM,5,986443200,12,2001-04-05T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 05, 2001","Thu, 05 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,94,2001,58,0,12,0,3,,,rain,63,94,30.15,69,69,82,2004,6.0,22,54,73,29.95,55,54,48,2007,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.02,1,,,,,,,,,,,,0,,0.0,62,,0,0,2.0,,,4
95,3.0,0,,PM,6,986529600,12,2001-04-06T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 06, 2001","Fri, 06 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,95,2001,54,1,15,0,0,,,hazy,59,94,30.15,77,69,80,2002,6.0,7,52,41,29.89,53,54,46,2013,0.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.02,0,,,,,,,,,,,,0,,0.0,65,,0,0,3.0,,,4
96,8.0,0,,PM,7,986616000,12,2001-04-07T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 07, 2001","Sat, 07 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Saturday,Sat,96,2001,57,0,14,0,2,,,tstorms,59,94,29.98,68,69,82,2005,3.0,9,55,68,29.71,59,54,46,2013,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.87,1,,,,,,,,,,,,0,,0.0,64,,1,0,2.0,,,3
97,5.0,1,,PM,8,986702400,12,2001-04-08T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 08, 2001","Sun, 08 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Sunday,Sun,97,2001,58,0,16,0,0,,,partlysunny,61,94,29.92,77,69,86,2008,6.0,7,54,53,29.59,55,54,48,2007,1.0,0,,,,,,,,0.0,0.04,0.0,2018,,29.75,0,,,,,,,,,,,,0,,0.0,66,,0,0,4.0,,,3
98,8.0,0,,PM,9,986788800,12,2001-04-09T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 09, 2001","Mon, 09 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Monday,Mon,98,2001,50,0,9,0,6,,,rain,61,83,30.3,68,69,87,2008,6.0,31,36,54,29.65,46,53,46,2001,2.0,2,,,,,,,,0.0,0.04,0.0,2018,,29.88,1,,,,,,,,,,,,0,,0.0,59,,0,0,4.0,,,9
99,8.0,0,,PM,10,986875200,12,2001-04-10T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 10, 2001","Tue, 10 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Tuesday,Tue,99,2001,41,0,0,0,18,,,rain,43,93,30.66,51,69,84,2018,6.0,9,37,66,30.33,42,54,42,2001,2.0,2,,,,,,,,0.0,0.03,0.0,2018,,30.47,1,,,,,,,,,,,,0,,0.0,46,,0,0,5.0,,,5
100,6.0,0,,PM,11,986961600,12,2001-04-11T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 11, 2001","Wed, 11 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Wednesday,Wed,100,2001,41,0,0,0,16,,,partlysunny,45,93,30.66,57,69,84,1999,4.0,4,39,51,30.3,41,54,41,2001,1.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.44,0,,,,,,,,,,,,0,,0.0,49,,0,0,3.0,,,3
101,6.0,0,,PM,12,987048000,12,2001-04-12T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 12, 2001","Thu, 12 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Thursday,Thu,101,2001,43,0,9,0,6,,,partlysunny,48,82,30.36,68,70,84,1999,5.0,9,37,35,30.01,50,54,50,1997,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.16,0,,,,,,,,,,,,0,,0.0,59,,0,0,3.0,,,4
102,3.0,0,,PM,13,987134400,12,2001-04-13T12:00:00+0800,00,4,April,Apr,"12:00 PM CST on April 13, 2001","Fri, 13 Apr 2001 12:00:00 +0800",0,Asia/Shanghai,8.0,+0800,CST,Friday,Fri,102,2001,47,0,10,0,4,,,partlycloudy,50,88,30.21,73,71,84,2014,5.0,7,43,33,29.95,48,54,44,2005,2.0,0,,,,,,,,0.0,0.03,0.0,2018,,30.05,0,,,,,,,,,,,,0,,0.0,60,,0,0,3.0,,,3
